channel_id,video_id,title,published_text,length_seconds,views,is_live,badges,description_snippet,is_commercial,has_emotional_title
https://www.youtube.com/@KidsdianaShow,oD4QvAqu0es,Kids turn into superheroes - Funny stories for kids,7 months ago,3755,16423399,False,,,False,False
https://www.youtube.com/@KidsdianaShow,dq-WqLQkN9g,Poor vs Rich Princess Stories That Prove Kindness Wins,7 months ago,1223,9221389,False,,,False,False
https://www.youtube.com/@KidsdianaShow,1NjgXQw3Fvc,Number Maze Challenge with Oliver,7 months ago,1032,8588384,False,,,False,False
https://www.youtube.com/@KidsdianaShow,nb8lu2c1ARk,Diana’s Barbie Party: DreamHouse vs DreamCamper,7 months ago,614,1929937,False,,,False,False
https://www.youtube.com/@KidsdianaShow,344SSOtzTUQ,Oliver Teaches Friendship - Kids Stories About Kindness and Helping,7 months ago,1793,11852055,False,,,False,False
https://www.youtube.com/@KidsdianaShow,5mf-QUBvJY8,Kids Candy Ban at School - Funny Adventure,7 months ago,1112,1169413,False,,,False,False
https://www.youtube.com/@KidsdianaShow,FT_Kx8LO-SU,ABC Adventure - Learn the Alphabet for Kids,7 months ago,2012,14894972,False,,,False,False
https://www.youtube.com/@KidsdianaShow,oZIU4fJmJYk,Funny Cinema Adventures for Kids – Rules & More Fun!,7 months ago,4498,7305540,False,,,False,False
https://www.youtube.com/@VladandNiki,MaUUrb6kAaM,Vlad and Niki Making Giant Bubbles and Magnetic Slimes - Funny Experiments for kids,3 days ago,1097,1094009,False,,,False,False
https://www.youtube.com/@VladandNiki,LmPoZIat1qM,Kids Do SINK or FLOAT? - Cool Science Experiments for kids,6 days ago,1210,3085479,False,,,False,False
https://www.youtube.com/@VladandNiki,egVIZBUj8yE,Vlad and Niki Restoration Lightning McQueen toy car,10 days ago,1182,20678622,False,,,False,False
https://www.youtube.com/@VladandNiki,WG5M6Ex6KXY,Minecraft Became Real at Home - Fun challenges for kids,13 days ago,3708,1356372,False,,,False,False
https://www.youtube.com/@VladandNiki,L1DSVYZNZEA,Kids make rainbow somen noodles for Uncle: Teamwork Adventures,2 weeks ago,1231,3334207,False,,,False,False
https://www.youtube.com/@VladandNiki,OmGpiZun_CI,Mike and Chris collect soccer cards for helping Uncle,2 weeks ago,1279,6615861,False,,,False,False
https://www.youtube.com/@VladandNiki,gYlYeytdTF0,Mike and Alice learn Teamwork with KPop Demon Hunters Dance Adventure,3 weeks ago,1187,2470216,False,,,False,False
https://www.youtube.com/@VladandNiki,4HGwX5b44Yc,Superheroes Teamwork Adventures for kids,3 weeks ago,2192,4749732,False,,,False,False
https://www.youtube.com/@VladandNiki,dRsAyr3W5Fg,Sidewalk Cops with Mike and Alex - The Littering boy,1 month ago,1197,13791150,False,,,False,False
https://www.youtube.com/@VladandNiki,upA6CaMVhQ8,Chris and Mike training in a Superhero school!,1 month ago,1123,17410775,False,,,False,False
https://www.youtube.com/@VladandNiki,CPUnGrGelMY,Mike and Sasha Safari Adventure with Uncle - Kids learn to be kind and help others,1 month ago,1302,3704541,False,,,False,False
https://www.youtube.com/@VladandNiki,FQRkcX4alRU,Fishing boat challenge and other outdoor activities for kids,1 month ago,4035,4401930,False,,,False,False
https://www.youtube.com/@VladandNiki,FLREgTQLY0E,Kids learn to support each other and share playhouses,1 month ago,1173,6760580,False,,,False,False
https://www.youtube.com/@VladandNiki,1TNxX6_DOAM,Uncle Teaches Kids How to Do School the Right Way,1 month ago,1109,1371623,False,,,False,False
https://www.youtube.com/@VladandNiki,w90n68RIrk4,Michael shows that knowledge at school is the most important thing,1 month ago,1170,6264870,False,,,False,False
https://www.youtube.com/@VladandNiki,YSA2f19ABPk,Chris and friends in Magic Escape Adventures for kids,1 month ago,1942,2034579,False,,,False,False
https://www.youtube.com/@VladandNiki,HYxeOBCYOkU,Mike becomes superhero and plays with giant surprise eggs,2 months ago,1250,42845813,False,,,False,True
https://www.youtube.com/@VladandNiki,ie0c4NcDONE,Alex and Lea - funny stories with Toys for children,2 months ago,1151,6630946,False,,,False,False
https://www.youtube.com/@VladandNiki,sBMmTcTjgSU,Sneaky Mission with the Neighbor and other Funny stories for kids!,2 months ago,4048,4052661,False,,,False,False
https://www.youtube.com/@VladandNiki,QUN4f-EgwaE,"Mike, Alice and Nicole Funny Escape Adventure for kids",2 months ago,1197,7484448,False,,,False,False
https://www.youtube.com/@VladandNiki,ejGg-c6ykj4,Sharing is Caring: Chris and Mike’s Playroom Adventure,2 months ago,1093,26130237,False,,,False,False
https://www.youtube.com/@VladandNiki,WChHF6bpuUs,Five Little Mikes play hide and seek with Uncle,2 months ago,1168,13838343,False,,,False,False
