id,title,view_count,duration,upload_date,like_count,comment_count,playlist_index,n_entries,drift_score,video_order,drift_rolling,is_viral,viral_ratio
NsZ_Hfd9YI8,Guess The Characters Ryan's World Edition and more fun kids games!,0,3654.0,,0,0,517,2992,-0.014612608,2475,0.022430455009453,False,0.0
ratqZsfpgEM,"Water, Wind, and Fire 🔥 | Elemon: An Animated Adventure Series – Episode 2",0,721.0,,0,0,516,2992,-0.15105307,2476,0.01319201763253659,False,0.0
mrLenCnx9nY,Buzz Lightyear Voice Control Robot with Ryan's World!,0,644.0,,0,0,515,2992,-0.008258924,2477,0.010649109142832458,False,0.0
lHPK9u1oWSA,Emma and Kate Kids SuperHero Training Challenge with Ryan's World!,0,344.0,,0,0,514,2992,-0.003926117,2478,0.007651066849939525,False,0.0
DlS0m5cAEac,Ryan and Aquro try water diffusion experiment!,0,376.0,,0,0,513,2992,-0.07808168,2479,0.010574623267166317,False,0.0
42_65qPfENQ,Ryan builds a Giant Robot and more 1 hr kids video!,0,4413.0,,0,0,512,2992,0.045352045,2480,0.013439466780982911,False,0.0
dSZzNMp_GiI,Catch That Puppy! 🐾 | Elemon: An Animated Adventure Series – Episode 3,0,694.0,,0,0,511,2992,-0.010774712,2481,0.0106292579555884,False,0.0
q12H85yr1FU,Ryan's Magical Day with Super Mario Bros. Wonder!,0,960.0,,0,0,510,2992,-0.0041882982,2482,0.011318707535974682,False,0.0
1Wj0m7Urpvk,Magic Portal takes Ryan and his family to Ninja and Pirate World,0,665.0,,0,0,509,2992,-0.027048483,2483,0.010936430632136762,False,0.0
2AlhyDe8nRE,Ryan's World The Movie: Titan Universe Adventure Trailer,0,62.0,,0,0,508,2992,0.010145262,2484,0.010061589791439474,False,0.0
jK1cHkAxaTU,How to make a real pumpkin Clock with Ryan's World!,0,472.0,,0,0,507,2992,-0.05344759,2485,0.004935280024074018,False,0.0
HOi-WA0MkFY,Ryan first time snowboarding on Mammoth Mountain!,0,902.0,,0,0,506,2992,0.028547963,2486,0.0035742296604439616,False,0.0
HYYcbkQVHDI,Ryan's Pretend Play Grocery shopping! One hr kids video,0,3806.0,,0,0,505,2992,0.03953124,2487,0.0018679699627682568,False,0.0
rTAObG8qgzI,Emma and Kate take an adventure to find the stolen gems,0,951.0,,0,0,504,2992,0.061783973,2488,0.008390268008224667,False,0.0
Vvs1FpH1T8Y,Ryan Play Memory Game Challenge!,0,802.0,,0,0,503,2992,0.02374471,2489,0.007716885465197265,False,0.0
26nGeNs7crs,Ryan snowboarding and playing with Snow for the winter!,0,839.0,,0,0,502,2992,-0.07010096,2490,-0.00208931986708194,False,0.0
JlquTAumxIo,All That Glitters… 👑 | Elemon: An Animated Adventure Series – Episode 4,0,710.0,,0,0,501,2992,-0.07912218,2491,-0.0050574119435623285,False,0.0
jiOwu7ZFftk,Smash box mystery Challenge with one hour kids video!,0,3595.0,,0,0,500,2992,0.109776124,2492,0.0004261227324604988,False,0.0
uZmyDL-vhZc,Trying out Extreme Sports Challenge with Ryan's World!,0,4086.0,,0,0,499,2992,-0.019560533,2493,-0.0036650956608355045,False,0.0
20fJc0Jbpdk,Ryan Jumping through impossible shapes challenge Pirate Edition,0,899.0,,0,0,498,2992,0.03791604,2494,-0.008168890234082937,False,0.0
