id,title,view_count,duration,upload_date,like_count,comment_count,playlist_index,n_entries,drift_score,video_order,drift_rolling,is_viral,viral_ratio
Iy-biN4pUg0,Ancient Thai Snack - Khao Kriap Wow (ข้าวเกรียบว่าว),31842,92.0,,0,0,1407,1553,-0.07610479,146,-0.09973130989819765,False,0.025390704428182868
GVogESODiIo,A Tour of The Batu Caves Temple in Kuala Lumpur,66107,175.0,,0,0,1406,1553,-0.1543555,147,-0.10257333833724261,False,0.05271350096205907
206fyrVr6HY,Thai Jungle Curry แกงป่า (Kaeng Pa),198683,214.0,,0,0,1405,1553,-0.063454874,148,-0.10045047458261251,False,0.1584291604768751
htkZfQLK514,"11 Amazing Things To Do in Kuala Lumpur, Malaysia",2927912,453.0,,0,0,1404,1553,-0.1733648,149,-0.10291491504758596,True,2.334707247777456
_6dDw6Oy4hY,Pad Thai Thip Samai in Bangkok (ผัดไทยประตูผี),331071,278.0,,0,0,1403,1553,-0.08198075,150,-0.10155638847500086,False,0.2639949094197265
ctprX5Q5f2Y,How to Eat a Bowl of Thai Soup Noodles,156412,158.0,,0,0,1402,1553,-0.009316213,151,-0.0964408053085208,False,0.1247224062879511
ZUOLYuOWaz0,Merry Christmas & Happy New Year from Mark (Migrationology.com),16951,70.0,,0,0,1401,1553,-0.1233142,152,-0.10476255305111408,False,0.013516670773259463
X6hmnR6Xqb8,Thai Street Food - Pla Pao (Roasted Fish) at Central World Street Food Stalls in Bangkok!,691112,230.0,,0,0,1400,1553,-0.06521173,153,-0.10160179920494557,False,0.5510904000618779
vF4p5Y8SX7k,Thai Roasted JUMBO Shrimp (กุ้งเผา),297406,187.0,,0,0,1399,1553,-0.022832511,154,-0.0968058026395738,False,0.23715055088148213
lJhvUDDgfVU,Thai Khao Lam (ข้าวหลาม) - Bamboo Sticky Rice Dessert,88895,114.0,,0,0,1398,1553,-0.059943818,155,-0.09304500697180629,False,0.07088457603615715
ayBxRO-nGns,How To Save Money to Travel the World,129983,177.0,,0,0,1397,1553,-0.08762936,156,-0.09528753673657775,False,0.103648009977027
l1BDfokG6qY,Thai Yen Ta Fo Pink Noodle Soup (นายอ้วนเย็นตาโฟ),77540,175.0,,0,0,1396,1553,-0.017716253,157,-0.08641340471804142,False,0.06183013696882418
uGsh3DulPY8,Best Durian Ice Cream in Bangkok (ไอศกรีมทุเรียน),56744,116.0,,0,0,1395,1553,0.0047851056,158,-0.07629102878272534,False,0.045247476040223875
vz2T-wgCDAQ,Thai Banana Chocolate Crepe (Pancake) เครป,77098,113.0,,0,0,1394,1553,-0.06422757,159,-0.07340844199061394,False,0.06147768764537538
