id,title,view_count,duration,upload_date,like_count,comment_count,playlist_index,n_entries,drift_score,video_order,drift_rolling,is_viral,viral_ratio
bWtEksCAGOA,TEACHING MY 6 YEAR OLD HOW TO DRIVE... **SHE CRASHED**,0,707.0,,0,0,56,712,0.115788974,656,0.08597532906569541,False,0.0
_U2DvVpfDSA,OUR 2 YEAR OLDS BIRTHDAY PARTY WAS RUINED... **REALLY SAD**,0,714.0,,0,0,55,712,0.21529184,657,0.0908648854587227,False,0.0
uS8a7KTaQxk,CATHERINE IS LEAVING US!!!,0,1048.0,,0,0,54,712,0.13868129,658,0.0932218658272177,False,0.0
0diE1tpFUps,I'VE NEVER SEEN CATHERINE IN THIS MUCH PAIN .... **DISLOCATED BACK**,0,1048.0,,0,0,53,712,0.21972218,659,0.08864031457342207,False,0.0
ov0OMhigk8U,IT'S CANCELED....**CAN'T BELIEVE IT**,0,795.0,,0,0,52,712,0.08303146,660,0.08948951126076281,False,0.0
tPmiRarJ2QI,THIS BROUGHT US TO TEARS....,0,679.0,,0,0,51,712,0.16755114,661,0.1019762693438679,False,0.0
N1PXjVdmMs4,WHY I NEED TO WIN...,0,786.0,,0,0,50,712,0.057026148,662,0.1058129736687988,False,0.0
oJDg3W0GA2E,YOU WON’T BELIEVE WHAT WE DID TO PULL HER TOOTH OUT…,0,770.0,,0,0,49,712,0.28075528,663,0.114209641283378,False,0.0
vzaWr2XS8mY,THE KIDS CHANGED THE COLOR OF THE FAMOUS PINK TESLA!!!,0,572.0,,0,0,48,712,0.06029651,664,0.11900605163536966,False,0.0
0KqGn9YMDcg,OUR WEDDING IS CANCELED BECAUSE OF THIS...,0,869.0,,0,0,47,712,0.13925713,665,0.11217016181908548,False,0.0
jVKfMSCaJA4,CATHERINE'S BIRTHDAY SPECIAL... **SURPRISING HER WITH A HELICOPTER**,0,960.0,,0,0,46,712,0.12577966,666,0.12100331014953554,False,0.0
bS4blcjlALc,CATHERINE WANTS TO FIGHT SOMEONE SEPTEMBER 10TH!!!,0,920.0,,0,0,45,712,0.1752181,667,0.1294658615719527,False,0.0
IkgFaBwItRc,IT'S FIGHT DAY!!!,0,815.0,,0,0,44,712,0.09739323,668,0.13017375501804054,False,0.0
ike-P6qFAzs,THE DAY AFTER THE FIGHT!,0,1561.0,,0,0,43,712,0.14377613,669,0.13932823813520373,False,0.0
1fHiDkBvRSk,CONGRATULATIONS DAD...,0,730.0,,0,0,42,712,0.12645957,670,0.13306757933460175,False,0.0
piqblGap92s,LOOK WHAT THEY DID TO ME... (TERRIBLE IDEA),0,1069.0,,0,0,41,712,0.24163178,671,0.14507530834525822,False,0.0
kO5pNNTh9IU,OUR DOG ACE IS MISSING!!!,0,886.0,,0,0,40,712,0.074794844,672,0.14291792083531618,False,0.0
qecVjvtamEw,THEY TURNED THE HOUSE INTO A GIANT BUBBLE BATH! **NO BUENO**,0,923.0,,0,0,39,712,0.116838425,673,0.14386830236762763,False,0.0
YgvCP-XMqTU,WE'RE MOVING...,0,1559.0,,0,0,38,712,0.04612402,674,0.1377454737201333,False,0.0
t9_jSnxAyBE,DISNEYLAND ALMOST RUINED ALAIA'S 4TH BIRTHDAY... **VERY SAD**,0,1367.0,,0,0,37,712,0.16365811,675,0.13945379201322794,False,0.0
