channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UCA4plE8LqhERSNUiYDuVUFg,K5LDeN7YXTg,Blast Off to the Moon: A Space Adventure for Kids: Nursery Rhymes TV | Preschool Learning Songs,1 year ago,76,26003.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,gKQMQScbW6c,Squawk Squawk Ooh Ooh Grr Grr: Jungle Animal Sound Compilation: Preschool Learning Songs,1 year ago,125,16293.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,OqKB1XeFQ5I,Learn the Sounds of the Alphabet with Sing-Along Song: Nursery Rhymes TV | Preschool Learning Songs,1 year ago,171,27901.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,urnlaq07ceA,"The Adventure of the Little Train: Uphill, Top Speed, Downhill: Preschool Learning Songs",1 year ago,100,16500.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,_-zJI6lfP4g,Warning: Beware of Ocean Animal Surprises,1 year ago,132,6197.0,False,,False,True
UCA4plE8LqhERSNUiYDuVUFg,0lgBKMT2FTw,GLOBAL MUSICAL INSTRUMENTS *Part 2* | Music For Kids | Compilation | Nursery Rhymes TV,6 years ago,673,998231.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,9m9Xtc8GFqQ,*ORIGINAL SONGS* | Compilation | Nursery Rhymes TV | English Songs For Kids,6 years ago,620,214654.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,fgY3cQuwui4,GLOBAL MUSICAL INSTRUMENTS *Part 1* | Music For Kids | Compilation | Nursery Rhymes TV,6 years ago,654,1850586.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,CM8l65db1SI,SPACE & SCARY! | Compilation | Nursery Rhymes TV | English Songs For Kids,6 years ago,610,203193.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,USqWAswVUeY,ON THE FARM! | Compilation | Nursery Rhymes TV | English Songs For Kids,6 years ago,686,399257.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,brIydCvozz8,IN THE WILD! | Compilation | Nursery Rhymes TV | English Songs For Kids,6 years ago,630,187695.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,XEiQX__x7S0,WORDS & NUMBERS | Compilation | Nursery Rhymes TV | English Songs For Kids,6 years ago,881,396036.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,wxyg8lhum_Y,THINGS THAT GO! | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,594,240070.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,4kddOARG4Io,MORE FUN *TODDLER* SONGS | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,3033,263845.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,vOINIEQAPGs,I'M A LITTLE TEAPOT & MORE | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,1649,235844.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,LeK4iuTrWA4,BAA BAA BLACK SHEEP & MORE | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,3780,388451.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,nxST2GDYtWE,INCY WINCY SPIDER & MORE | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,3677,179282.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,3t4_Pec6nwk,THE WHEELS ON THE BUS *& MORE!* | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,2055,115661.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,rxbd39eI_VM,BEST NURSERY RHYMES & KIDS SONGS | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,2433,342498.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,RLitv_Ck39g,POPULAR NURSERY RHYMES | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,2800,105316.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,JhvxeQ45GwM,HICKORY DICKORY DOCK *& MORE*! | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,1914,96804.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,1bu_PrB8MJI,PLAYGROUND SONGS | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,3621,191076.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,sSz7x993JN0,WHEELS ON THE BUS & MORE | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,3638,323574.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,pAAtHlETjJw,NURSERY RHYMES *TOP TRACKS* | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,3436,170056.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,piZvZVgOwkQ,Khám phá âm nhạc Jingle Bell độc đáo,7 years ago,1744,93880.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,qWIzhT-9hzw,BEST CHRISTMAS SONGS FOR KIDS  | Compilation | Nursery Rhymes TV | English Songs For Kids,7 years ago,636,69856.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,ub9K4g_qeLs,JINGLE BELLS (BATMAN SMELLS VERSION!) 2023 | Christmas Music  | Hilarious Holiday Parody Song,7 years ago,170,4431149.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,ohNSaUqZFiU,38 SONGS FOR CHILDREN | Compilation | Nursery Rhymes TV | English Songs For Kids,9 years ago,4267,8803932.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,tPElfAhievI,NURSERY RHYMES PLAYLIST | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,2937,490708.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,BBUUIE3Y_fE,MUSIC FOR BABIES | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,1321,225212.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,iAGPRUx6VzU,Best Christmas Songs 2023 | Playlist for Kids,10 years ago,504,197412.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,jP7Der1Sxso,TOYS UNDER THE CHRISTMAS TREE | Christmas Songs | Nursery Rhymes TV | English Songs For Kids,10 years ago,76,114212.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,6gaXwPYHtJw,Discover the Ultimate Christmas Playlist | Christmas Music | 2023 | Christmas Songs,10 years ago,357,55941.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,e7anywNwU58,CHRISTMAS MUSIC 2023 | Christmas Songs | English Songs For Kids | ESL,10 years ago,67,226480.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,7Y7c8eTNpcM,TWINKLE TWINKLE CHRISTMAS STAR! | Christmas Songs | Nursery Rhymes TV | English Songs For Kids,10 years ago,95,293049.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,oGoLVpGq6G4,DINOSAUR SONG *& MORE* | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,404,75794.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,BUMJE_QTJu0,NEW SONGS FOR KIDS | New Nursery Rhymes | Compilation | English Songs For Kids | Nursery Rhymes TV,10 years ago,667,66901.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,5rh-G4CevUA,TOP 30 NURSERY RHYMES SONGS | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,3203,4556896.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,s9-gC9q5XJc,TOP 10 ANIMAL SONGS | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,1087,195362.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,64datAw0Il8,TOP 15 NURSERY RHYMES FOR BABIES | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,1788,274392.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,_6DQJJDldEo,NURSERY RHYMES FOR CHILDREN | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,4267,810373.0,False,,False,False
UCA4plE8LqhERSNUiYDuVUFg,4j4oJoyrjvk,TOP 10 BABY SONGS | Compilation | Nursery Rhymes TV | English Songs For Kids,10 years ago,1325,304721.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,GM-PxrR_AnE,Wheels on the Fire Truck + Vehicle Adventure Songs | Baby Nursery Rhymes for Kids,2 days ago,2439,932.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,Vxj6fXv-WCI,Five Little Babies Song | Nursery Rhymes for Kids | Counting Song 1 to 5 Fun Learning,5 days ago,2523,1417.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,7GeVBM9xHZE,"Wheels on the Tow Truck, Emergency Vehicle Songs and Nursery Rhymes for Kids",9 days ago,2672,1820.0,False,,False,True
UCv7TYWhF5jhtuY3FDPf06Aw,YshC0xCjpIs,The Wheels On The Bus Round & Round - Fun Kids Songs & Nursery Rhymes,11 days ago,2516,14362.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,hUMlHB6q5GQ,The Wheels On The Train Go Round & Round - Fun Kids Songs & Nursery Rhymes,2 weeks ago,2556,12210.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,8JfUb9mLA7g,This Is The Way Song - Learning Good Habits & Educational Nursery Rhymes for Kids,2 weeks ago,2458,8145.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,0T6f6WaPGdA,Wheels on the Fire Truck for Kids - Fun Rescue Vehicle Song & Learning Videos,3 weeks ago,3632,11251.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,Yq2VnJgNmss,ABC Song for Kids - Learn Letters A to Z with Fun Nursery Rhymes & Early Learning Video,3 weeks ago,2576,10216.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,xvx8TYRtI5A,Ten in the Bed Song for Kids - Fun Nursery Rhyme & Educational Learning Video,4 weeks ago,2548,18403.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,22WNcNXrbCU,Boo Boo Song Video for Kids - Nursery Rhyme & Educational Cartoon,1 month ago,2552,216761.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,EjSqAlNyzQI,Wheels on the Bus Go Round and Round | Fun Nursery Rhyme & Kids Songs Collection,1 month ago,3629,32878.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,2KXsLpPPCSQ,Wheels On The Ice Cream Truck Go Round And Round + More Nursery Rhymes and Songs for Kids,1 month ago,631,71288.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,87mMjtDTUAI,The Chicken Dance Song for Kids - Fun Nursery Rhymes & Baby Songs for Toddlers,1 month ago,728,27318.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,qK0oYmN3oBM,"Wheels On The Firetruck, Emergency Vehicle Songs and Nursery Rhymes for Kids",1 month ago,750,66472.0,False,,False,True
UCv7TYWhF5jhtuY3FDPf06Aw,PVVRP2qu0uo,All Aboard! The Police Car Song for Kids with Wheels On The Bus by Kids Channel Nursery Rhymes,2 months ago,609,73403.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,hK58koA2_1g,Wheels On The bus + More Nursery Rhymes and Cartoon Videos for Kids,2 months ago,688,44218.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,pWlqehkNL1A,Bugs Bugs Song & Nursery Rhymes - Educational Kids Songs About Insects,2 months ago,729,19149.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,o9DDAksGG1g,"Five Little Monkeys Jumping On The Bed, Nursery Rhymes & Kids Songs",2 months ago,776,13001.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,deDUqexGBTM,"Lion And The Mouse, Cartoon Videos And Animated Stories for Kids",2 months ago,670,7455.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,HMTEPucwt-E,This Is the Way We Brush Our Teeth - Kids Morning Routine Song & Nursery Rhymes,2 months ago,736,11757.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,zKQnO5qBOGQ,"Wheels On The Firetruck, Emergency Vehicle Songs and Nursery Rhymes for Kids",2 months ago,743,83471.0,False,,False,True
UCv7TYWhF5jhtuY3FDPf06Aw,UEAQLDDEJQs,Shapes Song - Educational Learning Video & Nursery Rhyme for Kids,2 months ago,707,11116.0,False,,False,False
UCv7TYWhF5jhtuY3FDPf06Aw,z78_f5pVI0c,Five Little Shapes  - Fun Kids Music & Learning Nursery Rhymes for Kids,2 months ago,635,12365.0,False,,False,False
