channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UC-z5VCIFLG6tximfWzzlSSQ,2Ua785n_piE,WE ARE FAMILY | KIDS WITH COURAGE,1 year ago,270,2907.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,4aTyJay2T0w,NEW SEASON 4 - RUBY AND THE WELL! | Family Channel,1 year ago,61,16211.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,aPxnfOJNq4Q,WE ARE FAMILY | CELEBRATE INCREDIBLE YOUTH,1 year ago,369,18193.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,9Mww7ZSXMUA,WE ARE FAMILY I SUMMER SPORTS SIZZLE,1 year ago,347,1843.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,YgnyjPuB64o,WE ARE FAMILY I YOUTH CHANGEMAKER SIZZLE,1 year ago,346,1433.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,JkeV6IZ2Q8U,High School Crush! | I Woke Up A Vampire | Family Channel,1 year ago,3869,4241.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,K0UFhPzEV-g,Washing Nightmare! | Life With Derek | Family Channel,1 year ago,3754,19007.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,BtXaVfSPvEs,New Rules! | Life With Derek | Family Channel,1 year ago,3755,9636.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,i0hqRZRpRC8,The Magical Letter! | I Woke Up A Vampire | Family Channel,1 year ago,3940,3860.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,2wKcbRKv5jE,WE ARE FAMILY I 2024 SIZZLE,1 year ago,144,6290.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,eSDJ9iF1fkc,WE ARE FAMILY I A HEARTWARMING COMPILATION,1 year ago,1244,3584.0,False,,False,False
UC-z5VCIFLG6tximfWzzlSSQ,S9lsShlQYkE,Hygiene Problems! | Life With Derek | Family Channel,1 year ago,3755,20600.0,False,,False,False
