channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UCr3wdq5aVFBXwo84Vnd8NLg,vXn4F-HGBrk,What Happens If You Turn Your House Into a Giant Ball Pit?,11 months ago,1402,241019.0,False,,False,False
UCr3wdq5aVFBXwo84Vnd8NLg,GehZsPEX4GY,"I Found the GOLD Ball in a 1,000,000 Ball Pit!",11 months ago,776,53791.0,False,,False,False
UCr3wdq5aVFBXwo84Vnd8NLg,d-WSRBWE8HI,"Family FILLS HOUSE with 1 MILLION Balls, What Happens Is Shocking | Beast Family Vlogs",11 months ago,483,134327.0,False,,False,True
UCr3wdq5aVFBXwo84Vnd8NLg,jlrvT0M_sA0,"Family BUYS 1 MILLION BALLS To Fill House, What Happens Is Shocking | BEAST FAMILY VLOGS",11 months ago,597,79645.0,False,,False,True
UCr3wdq5aVFBXwo84Vnd8NLg,_FYuDzGAbSA,"Siblings are mean to Little Brother, What Happens IS SAD 💔",1 year ago,272,70772.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,oiDtiCI6c7g,She's Not Ready to Say Goodbye 👋..and a Family Situation We Never Expected 😭💔| VLOG#2235,1 day ago,1711,23562.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,_UDMYK4NTeY,Not Everyone Agrees With How I Raise My Kids ... But I Said What I Said 🔥😳| VLOG#2234,2 days ago,920,16615.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,on7UNfpc4L8,We Have News .. But I Totally Lost it 😠 🔥( DON'T TELL ME WHAT TO DO !| VLOG#2233,7 days ago,1618,27840.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,6DRLPMNC7LM,C A L L- 9 1 1 You Won't Believe What Happened to Her ..!! | VLOG#2232,8 days ago,1217,33626.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,-n0pdaa6GM4,NO BUDGET SHOPPING SPREE | VLOG#2231,9 days ago,1694,53704.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,Iko7P3P4FsY,We Almost BOUGHT A $3.9 MILLION HOUSE 🏡 😍 ( Things Got REAL )😔 |VLOG#2230,10 days ago,1309,33871.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,jhXhrPa6bBA,What happened in our life.. !!!| VLOG#2229,12 days ago,1501,30795.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,KediKGAZhfk,I Thought They'd Be Happy... I was WRONG 😑 | VLOG#2228,2 weeks ago,1311,34219.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,UodCkZU37qM,WAIT .. She Had a DATE and Didn't Tell Me ? | VLOG#2227,2 weeks ago,1879,66310.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,FoYybFOjWso,Huge Age Gap Relationship EXPOSED ....Caochella Fits & Our CRAZY Spending | VLOG#2226,2 weeks ago,2039,49195.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,ZUCpN33jaMM,My Husband Bought a DNA-TEST ... Then This Happened 🫢 | VLOG#2225,2 weeks ago,1377,28975.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,HmBLk0_DXAg,From Excitement  To Fear  😳  in Nashville..Our First Night Turned Into Chaos |VLOG#2224,2 weeks ago,1593,29973.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,seMWpKudb3A,"Birthday Chaos 🎁 We Spilled Tea , Opened EVERYTHING .. and Spent WAY Too Much Money 💰 😬| VLOG#2223",3 weeks ago,2585,61075.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,mRnLDYBFXsk,24 Hours with Us | VLOG#2222,3 weeks ago,1397,36373.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,HpMU02nB7T4,Trying On Prom Dresses 👗 I didn't Expect To Cry 😿 This Much | VLOG#2221,3 weeks ago,2390,40850.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,jhqUTpZedWs,Watch Before You Try This ..Here's What Nobody Tells You ( Real Experience)|VLOG#2220,3 weeks ago,1492,20003.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,yaIJyCzBhpo,My First Job... and I Already Regret It | VLOG#2219,4 weeks ago,1339,42743.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,ZIx2dHjZP_Q,72 HR WITH US | VLOG#2218,1 month ago,1915,34653.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,JXhfqXFum2Q,I Surprised My Daughter with Her First Early 19th Birthday 🎂 Gift ... VLOG#2217,1 month ago,1293,63633.0,False,,False,True
UCCavka0AbNklF4cqfaiwqEA,1hPcUybOH1s,Sister Deal Gone SERIOUS 😳 This Changes Everything ..💔| VLOG#2216,1 month ago,1762,53740.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,GzEpWldvMYY,She Got Her First JOB .. The Sweetest Surprise ( ON OUR WAY HOME ) | VLOG#2215,1 month ago,1817,44875.0,False,,False,True
UCCavka0AbNklF4cqfaiwqEA,ybNx2QTmoS8,LAST DAY IN MEXICO 🇲🇽  |VLOG#2214,1 month ago,1084,32086.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,UDFN27pyyHM,Our Real Day in MEXICO 🇲🇽 Behind-The-Scenes | VLOG#2213,1 month ago,1107,39989.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,M0OAsMBx_0Y,FIRST DAY IN MEXICO | VLOG#2212,1 month ago,2072,68798.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,d7mnMXEvcF8,TRAVEL DAY TO MEXICO | VLOG#2211,1 month ago,1259,73943.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,d_lZ82C2X6k,"She's Going to College..Packing ,Shopping & Preparing For Our Next Trip  |VLOG#2210",1 month ago,2498,68641.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,tVdnQaHmTVo,She's Back ...!!😍 | VLOG#2209,1 month ago,1291,72198.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,ftGDrseUhvU,A Surprise for One Daughter .. An Emotional Goodbye for the Other  | VLOG#2208,1 month ago,1322,26288.0,False,,False,True
UCCavka0AbNklF4cqfaiwqEA,LyoB-nsdxrg,WE'RE TAKING A BREAK | VLOG#2207,1 month ago,1446,28554.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,OzrXHmGuHBw,I Snuck Into My Sister's Room and STOLE Her Clothes .. Try-On Haul ! | VLOG#2206,1 month ago,1072,32334.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,4CDE8eQPMNg,"New Car, Shopping Spree & A Prank Gone too Far | VLOG#2205",1 month ago,1665,63470.0,False,,False,True
UCCavka0AbNklF4cqfaiwqEA,ibwWB6Wg4lk,We Had To Make a Very Serious Decision for Our Family TODAY | VLOG#2204,1 month ago,1152,26787.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,i1KacFJSdiQ,48 HR WITH US | VLOG#2203,1 month ago,1148,27912.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,0bGo8bVUMTQ,I'm Done With HIM ..| VLOG#2202,1 month ago,1982,35024.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,HyIXKP6nmYY,Don't Believe Everything You See Online / Let's talk about it | VLOG#2201,2 months ago,1626,31179.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,2aIRjm1OMzs,Longest Day Of Our Lives .. Airport Emergency 🚨 So Many Tears | VLOG#2200,2 months ago,1637,34413.0,False,,False,True
UCCavka0AbNklF4cqfaiwqEA,XiUHrf3V-aA,She Cried After the Show.. What Really Went Wrong 😑  Plus Some TMI I didn't Plan to Share| VLOG#2199,2 months ago,1112,25460.0,False,,False,True
UCCavka0AbNklF4cqfaiwqEA,A81oF2xVUUo,48 Hours With Us .. Travel Day Chaos Before The Cheer Competition | VLOG#2198,2 months ago,1222,38821.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,h9lA54IOXHA,I don't Know What We're Going to Do If This Actually Happens..!! | VLOG#2197,2 months ago,1184,22859.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,xISWzpYK8Wc,Our First Real Disagreement..💔 Caught On Camera | VLOG#2196,2 months ago,1126,32498.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,G6mtxtJTPFU,We Were Literally Refreshing The Page... THEN THIS HAPPENED 😭💕 | VLOG#2195,2 months ago,1371,25445.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,6G9LipCSWmE,"""She doesn't want you to know this.."" VLOG#2194",2 months ago,1320,32325.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,SaufHYjOXng,Shopping For Our Next Vacation | VLOG#2193,2 months ago,1281,68142.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,IUMUP7I2Wv8,TRY-ON HAUL / Skincare Routine + More Birthday 🎂 Presents 🎁!VLOG#2192,2 months ago,1260,25819.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,umc94eFhQj8,She's 17th Today .. This Birthday Hit Different 💕| VLOG#2191,2 months ago,1201,38229.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,wRILjMtIGpk,Dangerous Shopping Day .. I Bought Everything | VLOG#2190,2 months ago,1049,55728.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,lqjpuiFnN0I,This Was Harder Than You Think .. 🤔 Emily's Birthday Surprise ( Behind the Scenes) | VLOG#2189,2 months ago,1477,29241.0,False,,False,True
UCCavka0AbNklF4cqfaiwqEA,36dx1RpJ6eQ,I Know this Will Trigger Some Of You But This is My Truth..🫢|VLOG#2188,2 months ago,1508,47356.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,AG5MRX4yIzM,I Got My Belly Button Pierced .. and PASSED OUT 😵. My first-time Piercing Experience | VLOG#2187,2 months ago,1206,66318.0,False,,False,False
UCCavka0AbNklF4cqfaiwqEA,nGP5sRHbafc,TOTAL FAIL 😭 + BUT THEN 😍 | VLOG#2186,2 months ago,1436,30758.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,IeRsWo7MPkI,Sasural mein Kya kya 😲 huaa  ,3 days ago,814,7284.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,Iu_ZKsCeK94,Aaj kaha ja rahe hai ,7 days ago,747,7599.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,mb314m-cMeY,Shivangi ko leke Prayagraj aa gaya ,9 days ago,356,14091.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,xXMqaKw9OFg,Aaj meri parti shivangi kitni khush hai ,10 days ago,1162,7351.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,CVsD5FW8UMY,Apni Sab Bahno Shivangi ❤️ market,11 days ago,1093,3549.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,Ub1xr7dBqmc,Meri chhoti bahne bahut kam karti hai ,13 days ago,806,11163.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,eR7asAV-SV4,Bhai Ne Behen Se Mafi kyun Mangi ,2 weeks ago,589,55926.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,pWNmHgnImew,Papa ji Shivnandani ko kiyu nhi bheja ,2 weeks ago,1274,116217.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,gtqkR5oYs0g,Family meeting,2 weeks ago,1010,25955.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,a-I_-Y89tw0,Jija ji gussa aarti bahan ko lene gaya ,2 weeks ago,617,73320.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,dPL-dBey3jU,Meri chhoti bahan shivnandani jija ji aa gaye ,2 weeks ago,1053,39503.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,OJ5GQspndtE,Mera school 🏫 ,3 weeks ago,1391,1278.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,LsgIsEhnS7A,Aaj hamare ghar koi aaya hai ,3 weeks ago,427,12489.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,jtt2QW4oe44,Aaj meri maa bahut khush hai ,3 weeks ago,1827,3134.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,H-QE2gQ1hcY,Hamare gaon ka jawara ,4 weeks ago,1364,4270.0,False,,False,False
UCakH8fd1GzGJqJMT0NISHJA,PNZl-2Cby8U,Mere Gaon ki Zindagi ,1 month ago,1039,6207.0,False,,False,False
