channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UCGXMW0suZvGU0zYVaQfnmyw,Eu3u5gJOxqM,BRAND NEW in Disneyland!! We were SPEECHLESS!! | Disneyland meet & greets,6 years ago,312,79258.0,False,,False,False
UCGXMW0suZvGU0zYVaQfnmyw,F8XDoVUJDbg,Does Gaston has a soft spot!? | Disneyland meet & greets,6 years ago,190,71781.0,False,,False,False
UCGXMW0suZvGU0zYVaQfnmyw,JLJBZ12J9OU,We saw 7 characters in ONE HOUR!? | Disneyland meet & greets,6 years ago,733,149227.0,False,,False,False
UCGXMW0suZvGU0zYVaQfnmyw,GpJfZI3Jiu0,Best friends BACK TOGETHER in Disneyland! | Disneyland meet & greets,6 years ago,728,130166.0,False,,False,False
UCGXMW0suZvGU0zYVaQfnmyw,EWFV-GcyGxQ,Captain Marvel needed our help! | Disneyland meet & greets,6 years ago,294,39318.0,False,,False,False
UCvmLqYHtUnIFQ0mS-VICGpw,CL2KJcwn6bE,Golu Ko Bina Bataye Aana Pada Delhi 😣,52 minutes ago,707,994.0,False,,False,False
UCvmLqYHtUnIFQ0mS-VICGpw,SWVDzAMqiI8,Ayaan Tuba Ke Birthday Par Mile Return- Gifts 🎁 😍,1 day ago,636,37283.0,False,,False,False
UCvmLqYHtUnIFQ0mS-VICGpw,dFD0490Ct-k,Payal Aur Golu Ke Sath Manaya Baccho Ka Janamdin 😍,2 days ago,873,45270.0,False,,False,False
UCvmLqYHtUnIFQ0mS-VICGpw,xbGzS23eKCk,Pehli Baar Gayi Farmhouse Aur Khai Chulhe Ki Roti Ke Sath Chatni 😍,3 days ago,856,28245.0,False,,False,False
UCvmLqYHtUnIFQ0mS-VICGpw,hYHYFteNz3g,Main Chandigarh Baccho Ke Janamdin Pe Nahi Jaa Rahi ,4 days ago,717,15932.0,False,,False,False
UCvmLqYHtUnIFQ0mS-VICGpw,kxyOhenwKJM,Bacchon Ke Janamdin Ke Gift Le Liye Bus Chandigarh Jana Baki 😍,5 days ago,647,14282.0,False,,False,False
UCvmLqYHtUnIFQ0mS-VICGpw,kMfqYWlolSw,Maasiyon Ne Milkar Diya Cheena Ko Birthday Surprise 😍,6 days ago,605,8529.0,False,,False,True
UCvmLqYHtUnIFQ0mS-VICGpw,oxRyiPydBmY,Payal Aur Golu Ke Liye Surprise 😍,7 days ago,810,13439.0,False,,False,True
UCvmLqYHtUnIFQ0mS-VICGpw,V7uhZVdlvD8,Bhagwan Unki Aatma Ko Shanti De 🙏🏼,8 days ago,786,28089.0,False,,False,False
