channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UCLWvIB80ANqrEJhzYzfkgGA,EG3n40T8iOo,Family Games | Block-Smashing Challenge! Who will win? #funny #partygame #challenge,1 month ago,678,9182.0,False,,False,False
UCLWvIB80ANqrEJhzYzfkgGA,oO9CLNcyMv4,Family Games | Connect-the-Dots Challenge! Who will succeed? #funny #partygame #challenge,1 month ago,826,7067.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,CKgBeKtRNxU,Upanayanam - Nelabhotla Venkata Sri Karthikeyan,11 months ago,46,241.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,owcs1Muce3g,Anthyakshari (Raghavendra Boddupalli Weds Surekha Gadepalli) 19 Dec 2024,1 year ago,871,569.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,N3hfIL_0J-Y,Bramha Kamalam 8.8.8,1 year ago,62,93.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,EDp2plb4p0o,Sri Valli weds Bhargava,1 year ago,327,438.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,EIP0BlZd27Q,Bramha Kamalam 2024,1 year ago,27,145.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,BhjMtj50AdI,Sri Sita Rama Kalyana Mahotsavam   |                 Sri Seetha Rama Kalyanam,2 years ago,365,903.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,cEVRlA73-7s,Housewarming Cermony - Sri Konda Family (Dileep & Sri Vidya),2 years ago,109,186.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,4TE8Kw6ytLs,Ananthagiri Bhanu Weds Karthikeya Sharma -  Sumuhurtham,2 years ago,159,953.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,YSqCh3lKE2g,Sri Valli & Bhargava's Engagement,2 years ago,213,916.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,yyRd9IGK0HI,Happy Diwali 2023,2 years ago,267,193.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,RbPWl6Y8EeI,Happy Halloween,2 years ago,89,161.0,False,,False,False
UC7m35KJAc9xOCEYxPXtVHug,WtRjitlOtf8,Guda Kirthi Koushika Weds Chakrala Venkata Krishna Prasad ( Sumuhurtham),2 years ago,92,219.0,False,,False,False
