channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UCfaZw8XH_zmAVkBst_MPD6w,eS4LW8-Broo,Kaison Meeting All His Favorite Superheroes CKN,3 years ago,246,7497264.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,2lMpynFTsYA,Kaison is the Best in Grand Prix Racing CKN,3 years ago,459,4026843.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,3p1nenorjBI,Multiverse Superhero Simulator Roblox CKN,3 years ago,317,1799733.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,UEquV-6e6Qw,Playing Super Pets The Adventures of Krypto and Ace CKN,3 years ago,587,1486089.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,9CryIuAErGg,First Time Trying 20 Japanese Snacks CKN,3 years ago,706,6494672.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,efVvjnFHyI0,My New Cool Outfit In  Roblox  CKN Gaming,3 years ago,525,840636.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,2m_MpdnlGPY,Making Cool Waffles With Kaison CKN,3 years ago,375,32074852.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,86TI72WuCO0,No Way This is Roblox Amazing  CKN,4 years ago,439,728655.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,RDSKWEIWC2g,Exclusive Interview Sonic 2 by Calvin CKN,4 years ago,154,8052546.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,ZK6QGynC6y4,We Are Nominated Nickelodeon Kids Choice Award 2022 CKN,4 years ago,67,2143197.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,CKMrooq2MUk,I Got It New V Star Pokemon CKN,4 years ago,512,3368360.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,gqHj5tn2Tno,Most Realistic Iron Man Helmet Ever CKN,4 years ago,245,8724240.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,AdXC7kOhWHY,My 10th Birthday E Karting at Entertainment Park CKN,4 years ago,324,2351055.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,FWNGOoTLERQ,Kaison Plays With Spidey and His Amazing Friends  CKN,4 years ago,216,3860010.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,yL4IsyLWptE,Rock Paper Scissors Open 50x Celebrations Packs CKN,4 years ago,552,4530495.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,0cBLiKAF1Lo,Halloween Monster Gold Treasure Hunt CKN,4 years ago,335,5316988.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,gC01FwZWI14,We Made an Ender Portal Minecraft IRL CKN,4 years ago,252,18655175.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,mMdVYH0aE70,Kaison is an Akedo Master!! CKN,4 years ago,310,4869796.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,ocQCbKbCSR4,Saving The  City from the Toxic Creatures CKN,4 years ago,271,9047077.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,-BTLLavzovo,WWE Superstars Training Fun with CKN,4 years ago,350,4785392.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,rPQJ3ufJd0w,We Build the Biggest Cardboard Fort Ever!! CKN,4 years ago,268,29941992.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,USxATbQUjkc,Kaison Ultimate City Tower Playtime CKN,4 years ago,172,8962077.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,dRJjOT-E574,It's Batman Day! CKN,4 years ago,258,5533961.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,p6aItwhbIxI,Building The Book Shop Lego City CKN,4 years ago,182,2189390.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,nHFsXDWL_pU,The Beginning Of My New Lego City CKN,4 years ago,223,3015964.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,YFZXrC9fvv4,Kaison is building a Mario City CKN,4 years ago,259,7809946.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,LQ_2n7eK7e8,Target Practice with Calvin CKN,4 years ago,320,1652640.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,nv24GccPY_E,Funny Tik Tok Challenges for Kids  CKN,4 years ago,313,13014372.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,-OZqryUcelM,Our Dino Egg Hunt Adventure CKN,4 years ago,395,8279441.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,636v5uHq96I,Hulkbuster   CKN,4 years ago,271,3368932.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,hew-O1wP-qo,2 Biggest Nerf Blaster Ever CKN,4 years ago,376,3965705.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,QpAXP4eoDMA,Calvin Kaison Racing Each Other In This Cool Racetrack  CKN,4 years ago,288,5376894.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,_2SBYtpIUEM,Kaison Firetruck Playtent Fun CKN,4 years ago,654,3937423.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,DX8O1CPTF6c,McQueen Cars Pool Playtime Fun CKN,4 years ago,534,2313629.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,4q6jCLJhOzk,Funny Water Games with Calvin Kaison CKN,4 years ago,448,2490984.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,osvcMi6utiA,I Want to be Spider-Man! CKN,4 years ago,492,4070685.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,pcJGR9BbdtA,Children's Roller Coaster Fun CKN,4 years ago,483,4204523.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,FiFIMh8NlfQ,Thomas  Theme Park Fun CKN,4 years ago,713,1474975.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,r0MWa4i1M3o,The 2 Biggest  Race Tracks Ever CKN,4 years ago,574,5719667.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,ZBAG0S7viM8,Calvin Superhero Playtime Video CKN,4 years ago,440,1343339.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,2slsEueaZ9w,The COOLEST Transforming Robot CKN,4 years ago,451,3288114.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,F0EWh5yQ7Ro,Batman Park Playtime Fun With CKN,4 years ago,603,931724.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,VBzuf4_LbJk,Galaxy Attack Heroes Play CKN,4 years ago,253,4167681.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,6lFlwq4iN38,Crazy Cool Fidgets  CKN,4 years ago,277,9024039.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,5hhuOMcEy1M,Monster Gold Treasure Hunt  CKN,4 years ago,239,1741709.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,drDQN6BXvGg,Kaison and his Transforming Hauler  CKN,4 years ago,233,1936474.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,EWzCtKA4vOM,Trying Exotic Snacks for the First Time CKN,4 years ago,588,4182755.0,False,,False,False
UCfaZw8XH_zmAVkBst_MPD6w,Isl-gaRWbIU,New Batman Bat-Tech Surprise CKN,4 years ago,257,2485477.0,False,,False,True
UCC-RHF_77zQdKcA75hr5oTQ,NcXV11Bcb3M,Why I Shrunk My Head...,1 month ago,90,684727.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,P2MS9inevCk,Learning How to Walk Again *IMPOSSIBLE*,2 months ago,1909,662324.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,bRgBm80ibD4,FGTeeV meets the Werehouse Werewolf 💀,6 months ago,532,1092009.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,XH47hpIjrcc,I Quit! Roblox Biggest Mistake Ever in Steal a Brainrot,8 months ago,2195,2970244.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,G1uV3zE1uzE,My Son betrayed Me! Roblox Doors: Great Outdoors Update,8 months ago,2594,1599447.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,hKfEXdiBKQ0,Protect 20 Lucky Blocks = Keep them! (Steal a Brainrot),8 months ago,2621,2250487.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,1RVh72SCqiI,I Stole Rare Lava Lucky Block Brainrots..,8 months ago,1692,3974287.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,G92De7K8w5c,I Fused Every RARE Secret Brainrot!,8 months ago,2206,4069175.0,False,,False,True
UCC-RHF_77zQdKcA75hr5oTQ,uF8H4ZETnqs,FGTeeV Daycare Goes Wrong..,9 months ago,586,758906.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,xkHJG2sL8Q4,I Played Roblox Doors in Minecraft,1 year ago,714,1073581.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,dkXCjl-hzoA,I Played BANNED Roblox Game: Heaven or Hell,1 year ago,1010,1781589.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,EXSPx7dJ8VI,I Got Fat,1 year ago,138,1285284.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,5GqhGGh01gs,"Fantastic Four, the Best Marvel Rivals Squad",1 year ago,997,1801682.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,bPDNRXapaSY,Using Roblox to Stop Bullying (Secret Staycation 2),1 year ago,2072,1535634.0,False,,False,True
UCC-RHF_77zQdKcA75hr5oTQ,PRTQ2riRvEc,if Jesus Christ made GTA 6! (Gate Zero),1 year ago,4205,1066218.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,HximplPHseY,Funniest Roblox Game I've Played! (Secret Staycation),1 year ago,1386,4433578.0,False,,False,True
UCC-RHF_77zQdKcA75hr5oTQ,ek95pUePkao,Bronze to Unreal Speedrun in Fortnite Ranked,1 year ago,1675,2283829.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,GdNfauJtO40,FGTeeV Kid is Grounded!,1 year ago,486,,False,,False,True
UCC-RHF_77zQdKcA75hr5oTQ,M4rVO__2nnY,Team With me in Fortnite = Get Free Vbucks,1 year ago,5210,2163445.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,02XzpemmVBI,"We Made Sushi, It's Scary!  (Roblox Scary Sushi)",1 year ago,2936,10520320.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,PiH7OmX7X1M,Ghost Hunting at 3am with Sons (Scary),1 year ago,2097,7460320.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,0O04qPLoKJ0,Flying a Drone Inside the House (AGAIN),1 year ago,203,,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,LOB80GUlT7I,Roblox Dress to Impress ⭐ Halloween Costume Challenge ⭐,1 year ago,2081,13769030.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,4YjzvUQokqU,Secret Heaven Door in Roblox Doors! (Floor 2 The Mines),1 year ago,2201,7836151.0,False,,False,True
UCC-RHF_77zQdKcA75hr5oTQ,J5BsLSQw6tU,Doors Floor Two: The Mines with Think Noodles (EXTENDED INTRO),1 year ago,148,,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,BCjD3SD_2iM,My Son Mike teaches me How to make Youtube Intro's,1 year ago,464,,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,n3vZnvYU-zs,Doors Floor Two: The Mines (5 Players Not Recommended),1 year ago,1402,4320518.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,3gMhBOnijHs,Roblox Doors HOTEL UPDATE (FGTeeV's Floor 1:2 of 2),1 year ago,3647,2474948.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,_cwut01RLew,Best Roblox Doors Hotel FGTeeV Moments (Floor 1:1 of 2),1 year ago,3563,1351131.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,AYbQIObj1SI,FGTeeV is Chained Together for a Day 😂,1 year ago,1340,7130706.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,xGlynm_BwG0,I became the BEST Goblin in Roblox,1 year ago,1101,577572.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,SDDSUUEHwkc,Roblox Dandy's World is Intense!,1 year ago,1609,5664131.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,2K8mSVr7ngU,Five Nights at Freddy's RUIN Everything (Security Breach FULL DLC GAME),1 year ago,6839,3558342.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,uNcjGDiIBH8,Hardest Roblox Piggy Level! FGTeeV Family Plays The Hunt Event,1 year ago,1750,5193444.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,7ug60ABbCu8,Who's Your Daddy? The Boss Baby Daddy Nightmare (FGTeeV Family),1 year ago,1361,11603365.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,xa81Dod_FuQ,FGTeeV @ 2024 Nickelodeon KCA,1 year ago,217,,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,iH9knVibpcc,Fortnite RELOAD: Reboot Dad! (FGTeeV First Reaction),1 year ago,3326,12604497.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,L76tvZH5g2Y,Roblox Piggy... years later (FGTeeV Family finishes Book 2 Chapter 12: The Lab),1 year ago,2002,9167514.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,_VnWe_iHn44,Among Us: Sussy FUNGLE Family (FGTeeV 6 Player Gameplay),1 year ago,2844,13831653.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,5eh0Kl3BQQs,OH DEER! *Hilarious Hunting Game* (FGTeeV 6 Player Family Gameplay),1 year ago,2664,15270135.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,bKMq2se1UyU,Why is Huggy Wuggy Here?,1 year ago,3094,821055.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,gHrLKlu2UZA,Escape the Airplane! (Roblox Weird Strict Dad Chapter 3 & 4),1 year ago,1574,1399592.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,aJqV1fk7HeM,McDonalds Grimace Shake is Back! Happy Birthday Again! (FGTeeV),1 year ago,3283,2355801.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,M2eImie9C_g,Indigo Park the Evil Theme Park (Chapter 1),1 year ago,2132,1189365.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,AaF2Iz9wvwo,Amanda the Adventurer 2 DEMO - Island of Dead Dolls?,1 year ago,1321,1112358.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,Y4-EwSK_vIY,Amanda the Adventurer - FULL GAME,1 year ago,3710,2262891.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,A2GpxacIM4g,Roblox a Dusty Trip - Kid Neighbor Ruins Impossible Longest Road Trip EVER!,1 year ago,1622,905762.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,NgodMUfVh-I,"Escape Huggy Wuggy's Friends! Custom Poppy Playtime Game w/ FNAF, Among Us & Baby in Yellow",1 year ago,1881,555171.0,False,,False,False
UCC-RHF_77zQdKcA75hr5oTQ,UVfVzoERrDc,That's NOT My Neighbor! Definite Doppelganger Danger (FGTeeV),1 year ago,2931,2878888.0,False,,False,False
