channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UCRXRC8hRRMYEnumSWPpT17A,-NSHVWKCA14,Twins mirror prank / Best videos of TwinsFromRussia,4 years ago,72,13097.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,uyoTgl3rE70,Funny Twins from Russia TikTok videos you have never seen / Best of TwinsFromRussia,4 years ago,620,6773.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,Yk5E2mdhQnw,Best of TwinsFromRussia / Twins from Russia funny videos compilation,4 years ago,356,7619.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,WFxkp_mbY0Q,Funniest TikToks & Shorts on the Internet / Early TwinsFromRussia videos you have never seen,4 years ago,604,13800.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,XR7qNmEpfNE,Best videos of Twins From Russia / Funny TikToks and Shorts compilation,4 years ago,161,4928.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,Z6taVgXbDgo,You will be laughing / Hilarious twin pranks / Best TikToks and Shorts by TwinsFromRussia,4 years ago,77,3161.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,VJ5qwaSFToI,Funniest and most viral Shorts on YouTube / TwinsFromRussia TikTok compilation,4 years ago,233,5992.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,h7F6faWzWlA,TwinsFromRussia first TikToks you have never seen / Before become famous / Awesome videos,4 years ago,100,2280.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,FymNzqBUAp0,He helped his twin brother / Watch until the end… / TwinsFromRussia touching video,4 years ago,64,6984.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,3GzpVPtZy8g,THINK ABOUT IT… / Video with the message / 10M on TwinsFromRussia TikTok,4 years ago,85,4437.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,x3qs7ai3V50,Crazy and funny videos / Viral TwinsFromRussia TikToks compilation,4 years ago,100,4592.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,Ql3mXfEf51g,This is HILARIOUS / Funny videos you should see / TwinsFromRussia viral TikToks compilation,4 years ago,96,3314.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,FtkdILT8VUs,Funny videos and pranks / Best TikToks by TwinsFromRussia,4 years ago,143,8901.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,1vl2FdfL75U,WATCH THIS / Touching video / Departed soul prank by TwinsFromRussia,4 years ago,145,1821.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,95bb_lxPEfE,Top 5 Most Viewed Shorts and TikToks of All Times / TwinsFromRussia viral videos,4 years ago,182,964.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,oOzZpYABABI,Touching and viral TikToks you have never seen by TwinsFromRussia,4 years ago,169,1531.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,kyCfJ6VY46E,Twins changing clothes prank /  Funny pranks by TwinsFromRussia,4 years ago,94,1144.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,UzEbEJ91w7I,Twins secrets in public / Something you should know / Funny videos and pranks of TwinsFromRussia,4 years ago,82,1403.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,ZicZCHHn6Ow,Can’t stop laughing… / Funny videos and pranks by TwinsFromRussia,4 years ago,176,1439.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,BisXuFVf7Xc,Funny TwinsFromRussia TikTok compilation / Latest TwinsFromRussia TikToks,4 years ago,74,1554.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,Q8kkEaxAsMQ,Funny videos and pranks / Best of comedy / TwinsFromRussia Shorts and TikTok compilation,4 years ago,210,1735.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,qKuijwZ_1iE,INSANE / They are quadruplets? / TwinsFromRussia funny videos and pranks,4 years ago,199,2451.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,JfVdUJK5wo0,HUGGING STRANGERS PRANK ( PEOPLE FREAKED OUT ) / TwinsFromRussia TikTok compilation,4 years ago,71,1663.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,sHe6gG40ta8,Hugs prank / THIS IS HILARIOUS / TwinsFromRussia viral TikToks compilation,4 years ago,93,2088.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,1QbYhMkiU5A,Funny videos and pranks / Most viral and trendy TikToks by TwinsFromRussia,4 years ago,134,1118.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,oMQLQ0bu2ZA,Most viral videos and pranks from TikTok by TwinsFromRussia,4 years ago,139,7001.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,D2Wev9djd3E,Epic twins prank / Can’t stop laughing / TwinsFromRussia TikToks compilation,4 years ago,122,1674.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,JMpVhDb3_h0,Viral invisible rope prank / Funny reactions of strangers / TwinsFromRussia TikToks compilation,4 years ago,103,1359.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,Su-0fqUJuJM,Funny prank videos / Viral and epic flips / TwinsFromRussia TikTok compilation,4 years ago,188,226927.0,False,,False,True
UCRXRC8hRRMYEnumSWPpT17A,G-taiegyRhg,Kissing girls… / Funny pick ups / Best of TwinsFromRussia TikTok videos,4 years ago,186,3765.0,False,,False,False
UCRXRC8hRRMYEnumSWPpT17A,mjFHOReLaO0,Impressing girls / Cute and funny video / TwinsFromRussia TikTok compilation,4 years ago,182,63639.0,False,,False,False
UC6QWhGQqf0YDYdRb0n6ojWw,PyAuZ71D-2Y,We Read Our Most EMBARRASSING iPhone Notes,6 days ago,1022,182961.0,False,,False,False
UC6QWhGQqf0YDYdRb0n6ojWw,VxeMpUwINRc,Can Twins Pick The Same outfit? | Telepathy Challenge,13 days ago,1714,416924.0,False,,False,False
UC6QWhGQqf0YDYdRb0n6ojWw,iS2gPuuXEIU,My Fertility Journey,2 weeks ago,1247,1254542.0,False,,False,False
