channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title,num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay
UCvlE5gTbOvjiolFlEm-c_Ow,CPUnGrGelMY,Mike and Sasha Safari Adventure with Uncle - Kids learn to be kind and help others,1 month ago,1302,3704902.0,False,,False,False,3,0.08027777777777778,True,197.2476931423611,110.11256727430556,57.6753262527626,93.47369520931368,0.052825520833333334,0.05162217881944445,0.031163194444444445,False
UCvlE5gTbOvjiolFlEm-c_Ow,FQRkcX4alRU,Fishing boat challenge and other outdoor activities for kids,1 month ago,4035,4402074.0,False,,False,False,3,0.025400390625,False,207.55250108506945,124.12829535590278,53.745346808460525,106.49750904082121,0.05295138888888889,0.02568359375,0.03332790798611111,False
UCvlE5gTbOvjiolFlEm-c_Ow,FLREgTQLY0E,Kids learn to support each other and share playhouses,1 month ago,1173,6761007.0,False,,False,False,1,0.1269140625,True,201.4053146701389,184.26380316840277,53.737308822405645,153.01395440894564,0.08965386284722222,0.06048719618055556,0.1294921875,False
UCvlE5gTbOvjiolFlEm-c_Ow,1TNxX6_DOAM,Uncle Teaches Kids How to Do School the Right Way,1 month ago,1109,1371677.0,False,,False,False,1,0.10835069444444445,False,194.75487847222223,143.7093435329861,63.127779010330045,118.53807886240077,0.055230034722222224,0.028846571180555555,0.06159939236111111,False
UCvlE5gTbOvjiolFlEm-c_Ow,w90n68RIrk4,Michael shows that knowledge at school is the most important thing,1 month ago,1170,6264952.0,False,,False,False,1,0.08385850694444444,True,214.28814561631944,160.98242078993056,52.544414800170784,150.13745592503926,0.028707682291666668,0.048735894097222225,0.02998046875,False
UCvlE5gTbOvjiolFlEm-c_Ow,YSA2f19ABPk,Chris and friends in Magic Escape Adventures for kids,1 month ago,1942,2034681.0,False,,False,False,2,0.028126085069444445,False,191.85396484375,139.8611480034722,60.43705750752322,106.6931207707764,0.042635633680555556,0.046305338541666664,0.035986328125,False
UCvlE5gTbOvjiolFlEm-c_Ow,HYxeOBCYOkU,Mike becomes superhero and plays with giant surprise eggs,2 months ago,1250,42848693.0,False,,False,True,2,0.0862890625,True,217.71711371527778,150.10112955729167,60.049082508967494,146.47994713785835,0.060219184027777775,0.040272352430555554,0.056298828125,False
UCvlE5gTbOvjiolFlEm-c_Ow,ie0c4NcDONE,Alex and Lea - funny stories with Toys for children,2 months ago,1151,6631110.0,False,,False,False,6,0.051566840277777776,True,228.72097439236111,162.52124240451388,50.84474008714147,161.4610524745164,0.06117296006944444,0.07021484375,0.03160807291666667,False
UCvlE5gTbOvjiolFlEm-c_Ow,sBMmTcTjgSU,Sneaky Mission with the Neighbor and other Funny stories for kids!,2 months ago,4048,4052765.0,False,,False,False,1,0.1042751736111111,False,203.07946614583332,72.93276150173611,59.269840515172575,75.85675046203475,0.035235460069444446,0.038275824652777776,0.022976345486111112,False
UCvlE5gTbOvjiolFlEm-c_Ow,QUN4f-EgwaE,"Mike, Alice and Nicole Funny Escape Adventure for kids",2 months ago,1197,7484709.0,False,,False,False,0,0.0,False,219.42019205729167,97.6092556423611,55.12892530858527,97.39784795028038,0.04576171875,0.03684353298611111,0.030788845486111112,False
UCvlE5gTbOvjiolFlEm-c_Ow,ejGg-c6ykj4,Sharing is Caring: Chris and Mike’s Playroom Adventure,2 months ago,1093,26131754.0,False,,False,False,2,0.03554796006944445,False,187.64441731770833,136.43567925347222,65.9992095505703,119.89792362473179,0.06298285590277777,0.03381076388888889,0.046533203125,False
UCvlE5gTbOvjiolFlEm-c_Ow,WChHF6bpuUs,Five Little Mikes play hide and seek with Uncle,2 months ago,1168,13838343.0,False,,False,False,6,0.09700629340277778,True,210.7963671875,79.94317708333334,56.24309903116373,85.59114187833524,0.040863715277777775,0.045703125,0.018500434027777776,False
