num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay,video_id
3,0.0112890625,False,193.94504014756944,151.8500336371528,78.53312173253808,123.93512753829742,0.08048719618055555,0.0749782986111111,0.03624131944444445,False,gKnAwqX2KMQ
2,0.0862890625,False,194.9061328125,188.9384418402778,63.79599828791224,156.0621509744481,0.1029470486111111,0.06966688368055556,0.12109917534722223,False,HVnNNjNfVb8
1,0.05251736111111111,True,193.1324826388889,150.60395941840278,61.179587958438724,108.51405200862536,0.046303168402777775,0.024338107638888887,0.03818359375,False,u6Ype20iN2k
4,0.0761990017361111,True,183.35848524305555,165.577958984375,59.19856734264503,120.53800635723599,0.07856770833333333,0.08553059895833333,0.06141493055555555,False,y0PP39nXP8E
2,0.10835069444444445,False,200.62277126736112,124.99673719618056,62.59375384937371,111.66263829405533,0.046231553819444444,0.016118706597222223,0.034901258680555554,False,0DljmVupXtQ
2,0.129150390625,True,210.92816080729168,107.11818250868056,62.294428583492945,101.24451992991123,0.04674587673611111,0.041341145833333336,0.045979817708333336,False,mnVjFBNLWyk
1,0.00765625,False,228.00655815972223,72.25927734375,55.30778291299054,76.22677787794217,0.04419704861111111,0.022227647569444446,0.01350368923611111,False,300OOrXH4xE
7,0.0625,True,197.53490234375,171.81210177951388,60.700248108527234,145.83103360077357,0.120380859375,0.045361328125,0.08156467013888889,False,KK6Z4h8psdo
1,0.0087890625,False,197.61206922743057,155.70703233506944,58.22986159899257,122.26248532670643,0.06509114583333334,0.05897894965277778,0.05187717013888889,False,rRG5UQOQKOs
1,0.02376736111111111,True,217.94358723958334,108.35621961805556,65.692721537495,111.17556832850181,0.02856011284722222,0.01824001736111111,0.025401475694444446,False,cGR9SwWY6NI
2,0.025733506944444446,True,219.97894422743056,112.11681423611111,62.209001654961,122.8734585855654,0.06660807291666666,0.02160373263888889,0.09112955729166666,False,CtajBfsXQME
1,0.06354600694444444,True,145.28918836805556,188.90768771701389,74.81481972759522,103.13268860971627,0.05346028645833333,0.04735785590277778,0.035069444444444445,False,Ug-k6qSNMsk
4,0.03794379340277778,True,216.92046549479167,162.95109917534722,54.93144543206523,145.130579211395,0.08573893229166667,0.03156467013888889,0.10109592013888889,False,BcAdidGyDtI
4,0.026068793402777776,True,227.8527322048611,102.33976996527778,36.72708477250584,101.21391698565841,0.03598849826388889,0.03522135416666667,0.016541883680555557,False,MaUUrb6kAaM
2,0.025733506944444446,True,218.6864138454861,170.73299370659723,53.1159614166985,155.9841309863436,0.06299479166666666,0.05626627604166667,0.044178602430555554,False,LmPoZIat1qM
2,0.152587890625,True,171.9774294704861,112.27445963541666,66.81184094801763,91.12687474805256,0.12386827256944444,0.12398003472222222,0.06439344618055555,False,egVIZBUj8yE
3,0.016684027777777777,False,221.99385633680555,137.76923719618057,59.64856070293048,135.65152212253838,0.04154296875,0.027506510416666668,0.05619032118055556,False,WG5M6Ex6KXY
1,0.1859765625,True,222.55610894097222,140.42274088541666,38.64287739066535,128.26126017937452,0.04412217881944445,0.03293728298611111,0.07145182291666667,False,L1DSVYZNZEA
11,0.04168402777777778,True,201.63756401909723,128.68254774305555,52.1512193426434,101.44530840155117,0.15331488715277777,0.09436306423611111,0.20888671875,True,OmGpiZun_CI
2,0.052041015625,True,170.73954752604166,127.710810546875,59.37325865344167,106.2236367738966,0.04453667534722222,0.029069010416666666,0.011447482638888888,False,gYlYeytdTF0
3,0.04739691840277778,True,218.367236328125,183.98338216145834,47.378351419828235,171.4930781717103,0.050755208333333336,0.062445746527777776,0.03804253472222222,False,4HGwX5b44Yc
2,0.02096462673611111,True,151.23367947048612,96.87635308159722,70.03281127704278,64.44681090502453,0.08359809027777777,0.03234049479166667,0.05732964409722222,False,dRsAyr3W5Fg
1,0.0534765625,True,185.92334743923612,107.882099609375,73.39479253879801,89.40493121207714,0.04068359375,0.04538845486111111,0.02109375,False,upA6CaMVhQ8
